city,timestamp,aqi,pm25,pm10,co,no2,so2,o3,hour,day,month,weekday
Karachi,2025-11-14 11:00:00,4,42.52,81.62,169.13,0.42,8.26,140.97,11,14,11,4
Karachi,2025-11-14 12:00:00,4,42.84,82.0,169.88,0.49,8.21,142.17,12,14,11,4
Karachi,2025-11-14 13:00:00,4,42.89,81.91,170.58,0.52,8.2,142.82,13,14,11,4
Karachi,2025-11-14 14:00:00,4,42.56,81.08,170.28,0.45,8.1,142.87,14,14,11,4
Karachi,2025-11-14 15:00:00,4,41.76,79.28,169.04,0.41,7.92,142.41,15,14,11,4
Karachi,2025-11-14 16:00:00,4,40.83,77.13,167.35,0.38,7.7,141.77,16,14,11,4
Karachi,2025-11-14 17:00:00,4,39.99,75.35,165.98,0.37,7.51,141.21,17,14,11,4
Karachi,2025-11-14 18:00:00,4,39.25,73.81,164.61,0.36,7.32,140.54,18,14,11,4
Karachi,2025-11-14 19:00:00,4,38.65,72.69,163.84,0.35,7.18,140.08,19,14,11,4
Karachi,2025-11-14 20:00:00,3,38.15,71.89,163.32,0.35,7.06,139.38,20,14,11,4
Karachi,2025-11-14 21:00:00,3,37.68,71.21,163.08,0.35,7.0,138.72,21,14,11,4
Karachi,2025-11-14 22:00:00,3,37.07,70.23,162.5,0.35,7.0,138.42,22,14,11,4
Karachi,2025-11-14 23:00:00,3,36.35,69.07,161.98,0.35,7.03,137.87,23,14,11,4
Karachi,2025-11-15 00:00:00,3,35.6,67.98,161.34,0.36,7.1,137.48,0,15,11,5
Karachi,2025-11-15 01:00:00,3,35.06,67.48,161.45,0.37,7.24,137.58,1,15,11,5
Karachi,2025-11-15 02:00:00,3,34.5,67.0,161.68,0.38,7.28,137.31,2,15,11,5
Karachi,2025-11-15 03:00:00,3,33.83,66.26,160.89,0.5,7.15,136.69,3,15,11,5
Karachi,2025-11-15 04:00:00,3,33.48,66.34,160.89,0.58,7.11,135.72,4,15,11,5
Karachi,2025-11-15 05:00:00,3,33.95,68.02,162.96,0.63,7.33,135.51,5,15,11,5
Karachi,2025-11-15 06:00:00,3,34.96,70.74,165.99,0.62,7.56,136.48,6,15,11,5
Karachi,2025-11-15 07:00:00,3,36.36,73.8,168.4,0.56,7.68,137.68,7,15,11,5
Karachi,2025-11-15 08:00:00,3,38.04,77.12,171.91,0.52,7.78,138.97,8,15,11,5
Karachi,2025-11-15 09:00:00,4,39.99,81.18,175.41,0.52,7.94,140.71,9,15,11,5
Karachi,2025-11-15 10:00:00,4,41.41,84.56,176.93,0.54,7.95,142.48,10,15,11,5
Karachi,2025-11-15 11:00:00,4,41.82,86.27,174.52,0.58,7.83,143.31,11,15,11,5
Karachi,2025-11-15 12:00:00,4,41.74,87.25,171.82,0.66,7.73,143.48,12,15,11,5
Karachi,2025-11-15 13:00:00,4,41.35,87.87,167.96,0.66,7.57,143.11,13,15,11,5
Karachi,2025-11-15 14:00:00,4,40.78,87.85,163.99,0.55,7.3,142.08,14,15,11,5
Karachi,2025-11-15 15:00:00,4,40.21,87.38,161.14,0.49,7.06,141.06,15,15,11,5
Karachi,2025-11-15 16:00:00,4,39.92,87.64,158.86,0.46,6.91,140.38,16,15,11,5
Karachi,2025-11-15 17:00:00,3,39.96,88.74,157.92,0.46,6.91,139.77,17,15,11,5
Karachi,2025-11-15 18:00:00,3,40.19,90.4,157.86,0.46,7.05,139.36,18,15,11,5
Karachi,2025-11-15 19:00:00,3,40.58,92.57,158.86,0.48,7.32,139.21,19,15,11,5
Karachi,2025-11-15 20:00:00,3,41.22,95.74,161.68,0.54,7.83,138.89,20,15,11,5
Karachi,2025-11-15 21:00:00,3,42.13,99.77,168.29,0.68,8.67,138.37,21,15,11,5
Karachi,2025-11-15 22:00:00,4,43.22,104.79,176.39,0.85,9.8,137.92,22,15,11,5
Karachi,2025-11-15 23:00:00,4,44.52,110.87,185.7,1.04,10.94,136.57,23,15,11,5
Karachi,2025-11-16 00:00:00,4,45.86,117.39,195.37,1.21,11.79,134.47,0,16,11,6
Karachi,2025-11-16 01:00:00,4,47.09,123.62,203.0,1.3,12.13,131.91,1,16,11,6
Karachi,2025-11-16 02:00:00,4,47.83,127.79,205.4,1.29,11.86,130.22,2,16,11,6
Karachi,2025-11-16 03:00:00,4,48.08,129.93,204.06,1.57,11.28,129.03,3,16,11,6
Karachi,2025-11-16 04:00:00,4,48.65,132.2,206.15,1.86,10.64,127.53,4,16,11,6
Karachi,2025-11-16 05:00:00,4,50.53,137.15,214.98,1.99,10.26,127.56,5,16,11,6
Karachi,2025-11-16 06:00:00,4,53.17,141.97,222.86,1.87,9.95,130.74,6,16,11,6
Karachi,2025-11-16 07:00:00,4,56.8,147.22,229.71,1.58,9.88,135.91,7,16,11,6
Karachi,2025-11-16 08:00:00,4,61.37,153.35,236.75,1.28,9.98,141.78,8,16,11,6
Karachi,2025-11-16 09:00:00,4,64.6,155.98,239.04,1.07,9.84,146.47,9,16,11,6
Karachi,2025-11-16 10:00:00,4,66.28,155.53,238.91,1.01,9.63,151.11,10,16,11,6
Karachi,2025-11-16 11:00:00,4,66.93,153.48,239.27,1.08,9.52,155.05,11,16,11,6
Karachi,2025-11-16 12:00:00,4,66.24,149.61,236.96,1.23,9.5,157.2,12,16,11,6
Karachi,2025-11-16 13:00:00,4,64.74,144.65,233.36,1.27,9.49,157.78,13,16,11,6
Karachi,2025-11-16 14:00:00,4,62.46,139.08,225.98,0.99,9.33,156.98,14,16,11,6
Karachi,2025-11-16 15:00:00,4,59.95,133.93,216.46,0.8,9.05,155.67,15,16,11,6
Karachi,2025-11-16 16:00:00,4,55.42,125.12,200.48,0.67,8.44,152.87,16,16,11,6
Karachi,2025-11-16 17:00:00,4,52.33,120.09,190.27,0.65,8.39,151.22,17,16,11,6
Karachi,2025-11-16 18:00:00,4,51.41,120.17,187.22,0.71,9.09,150.79,18,16,11,6
Karachi,2025-11-16 19:00:00,4,50.89,121.5,187.83,0.81,10.1,150.96,19,16,11,6
Karachi,2025-11-16 20:00:00,4,51.03,124.42,192.93,0.99,10.96,149.61,20,16,11,6
Karachi,2025-11-16 21:00:00,4,51.41,128.62,200.99,1.21,11.74,147.04,21,16,11,6
Karachi,2025-11-16 22:00:00,4,51.52,132.61,207.29,1.36,12.18,143.73,22,16,11,6
Karachi,2025-11-16 23:00:00,4,51.21,135.47,211.66,1.45,12.26,140.03,23,16,11,6
Karachi,2025-11-17 00:00:00,4,50.55,136.86,215.09,1.51,12.09,136.13,0,17,11,0
Karachi,2025-11-17 01:00:00,4,49.75,136.83,217.25,1.53,11.72,132.59,1,17,11,0
Karachi,2025-11-17 02:00:00,4,48.84,135.58,217.92,1.49,11.33,129.87,2,17,11,0
Karachi,2025-11-17 03:00:00,4,47.96,133.34,217.22,1.84,10.95,128.66,3,17,11,0
Karachi,2025-11-17 04:00:00,4,47.36,130.85,217.95,2.05,10.6,127.83,4,17,11,0
Karachi,2025-11-17 05:00:00,4,47.92,130.48,223.13,1.99,10.33,129.25,5,17,11,0
Karachi,2025-11-17 06:00:00,4,49.43,131.07,227.73,1.71,10.13,133.07,6,17,11,0
Karachi,2025-11-17 07:00:00,4,51.6,132.06,228.34,1.29,10.06,138.07,7,17,11,0
Karachi,2025-11-17 08:00:00,4,54.14,133.62,227.44,0.97,10.1,142.38,8,17,11,0
Karachi,2025-11-17 09:00:00,4,55.8,133.29,224.29,0.82,10.07,145.51,9,17,11,0
Karachi,2025-11-17 10:00:00,4,55.65,130.01,216.35,0.75,9.75,148.06,10,17,11,0
Karachi,2025-11-17 11:00:00,4,53.79,124.11,205.93,0.73,9.1,148.72,11,17,11,0
Karachi,2025-11-17 12:00:00,4,51.77,118.48,197.7,0.76,8.58,148.22,12,17,11,0
Karachi,2025-11-17 13:00:00,4,49.18,111.89,189.26,0.74,8.03,146.96,13,17,11,0
Karachi,2025-11-17 14:00:00,4,46.49,105.17,181.29,0.58,7.46,145.2,14,17,11,0
Karachi,2025-11-17 15:00:00,4,44.66,100.55,175.51,0.49,7.07,143.49,15,17,11,0
Karachi,2025-11-17 16:00:00,4,43.18,96.7,171.42,0.43,6.77,141.81,16,17,11,0
Karachi,2025-11-17 17:00:00,4,41.94,93.42,168.08,0.4,6.51,140.36,17,17,11,0
Karachi,2025-11-17 18:00:00,3,40.75,90.6,164.53,0.37,6.25,138.81,18,17,11,0
Karachi,2025-11-17 19:00:00,3,39.64,87.96,161.52,0.34,5.97,137.35,19,17,11,0
Karachi,2025-11-17 20:00:00,3,38.73,85.85,158.72,0.31,5.77,136.07,20,17,11,0
Karachi,2025-11-17 21:00:00,3,38.01,84.08,156.79,0.3,5.63,134.93,21,17,11,0
Karachi,2025-11-17 22:00:00,3,37.36,82.58,155.1,0.28,5.55,133.91,22,17,11,0
Karachi,2025-11-17 23:00:00,3,36.76,81.05,153.41,0.27,5.52,133.02,23,17,11,0
Karachi,2025-11-18 00:00:00,3,36.27,79.77,152.43,0.26,5.54,132.46,0,18,11,1
Karachi,2025-11-18 01:00:00,3,35.95,78.88,151.54,0.26,5.62,132.1,1,18,11,1
Karachi,2025-11-18 02:00:00,3,35.6,78.29,150.91,0.25,5.73,131.39,2,18,11,1
Karachi,2025-11-18 03:00:00,3,35.15,77.6,149.93,0.32,5.82,130.67,3,18,11,1
Karachi,2025-11-18 04:00:00,3,34.77,77.31,149.62,0.36,6.0,128.83,4,18,11,1
Karachi,2025-11-18 05:00:00,3,34.75,78.05,150.64,0.39,6.3,127.46,5,18,11,1
Karachi,2025-11-18 06:00:00,3,35.08,79.56,153.67,0.43,6.69,126.3,6,18,11,1
Karachi,2025-11-18 07:00:00,3,35.7,81.34,155.6,0.43,7.05,126.23,7,18,11,1
Karachi,2025-11-18 08:00:00,3,36.82,83.6,158.83,0.43,7.52,126.9,8,18,11,1
Karachi,2025-11-18 09:00:00,3,38.57,86.24,164.39,0.45,8.24,129.59,9,18,11,1
Karachi,2025-11-18 10:00:00,3,40.11,87.82,168.89,0.49,8.71,132.95,10,18,11,1
Karachi,2025-11-18 11:00:00,3,40.78,87.35,170.83,0.55,8.8,135.63,11,18,11,1
Karachi,2025-11-18 12:00:00,3,40.94,85.87,172.63,0.64,8.82,138.01,12,18,11,1
Karachi,2025-11-18 13:00:00,4,40.72,83.65,174.25,0.69,8.8,140.21,13,18,11,1
Karachi,2025-11-18 14:00:00,4,40.27,80.87,175.34,0.6,8.68,141.88,14,18,11,1
Karachi,2025-11-18 15:00:00,4,39.75,77.98,176.04,0.54,8.5,143.31,15,18,11,1
Karachi,2025-11-18 16:00:00,4,39.26,75.08,176.37,0.51,8.35,144.56,16,18,11,1
Karachi,2025-11-18 17:00:00,4,38.82,72.88,176.3,0.48,8.17,145.48,17,18,11,1
Karachi,2025-11-18 18:00:00,4,38.49,71.61,175.63,0.46,8.0,145.52,18,18,11,1
Karachi,2025-11-18 19:00:00,4,38.29,71.05,174.87,0.44,7.84,145.12,19,18,11,1
Karachi,2025-11-18 20:00:00,4,38.25,71.21,173.9,0.42,7.74,144.8,20,18,11,1
Karachi,2025-11-18 21:00:00,4,38.29,71.89,173.55,0.41,7.76,144.07,21,18,11,1
Karachi,2025-11-18 22:00:00,4,38.3,72.63,173.1,0.39,7.84,143.3,22,18,11,1
Karachi,2025-11-18 23:00:00,4,38.33,73.58,173.38,0.39,7.98,142.22,23,18,11,1
Karachi,2025-11-19 00:00:00,4,38.4,74.82,173.24,0.39,8.15,140.68,0,19,11,2
Karachi,2025-11-19 01:00:00,3,38.5,76.42,173.5,0.39,8.4,139.17,1,19,11,2
Karachi,2025-11-19 02:00:00,3,38.67,78.18,173.92,0.39,8.68,137.49,2,19,11,2
Karachi,2025-11-19 03:00:00,3,38.77,79.66,174.29,0.49,8.86,136.07,3,19,11,2
Karachi,2025-11-19 04:00:00,3,38.91,81.05,174.93,0.55,9.05,134.53,4,19,11,2
Karachi,2025-11-19 05:00:00,3,39.66,83.31,177.28,0.55,9.28,133.95,5,19,11,2
Karachi,2025-11-19 06:00:00,3,40.93,86.05,180.34,0.51,9.48,134.04,6,19,11,2
Karachi,2025-11-19 07:00:00,3,42.46,88.66,183.44,0.45,9.56,134.78,7,19,11,2
Karachi,2025-11-19 08:00:00,3,44.22,91.2,187.12,0.41,9.63,135.66,8,19,11,2
Karachi,2025-11-19 09:00:00,3,46.23,94.05,192.91,0.42,9.78,137.05,9,19,11,2
Karachi,2025-11-19 10:00:00,3,47.86,96.0,197.28,0.45,9.78,138.74,10,19,11,2
Karachi,2025-11-19 11:00:00,3,48.6,96.49,199.12,0.49,9.58,139.56,11,19,11,2
Karachi,2025-11-19 12:00:00,4,49.0,96.5,201.13,0.57,9.43,140.18,12,19,11,2
Karachi,2025-11-19 13:00:00,4,49.12,96.13,202.94,0.6,9.27,140.51,13,19,11,2
Karachi,2025-11-19 14:00:00,4,48.92,95.25,203.02,0.52,9.02,140.25,14,19,11,2
Karachi,2025-11-19 15:00:00,3,48.26,93.47,201.39,0.46,8.64,139.69,15,19,11,2
Karachi,2025-11-19 16:00:00,3,47.48,91.32,199.55,0.42,8.29,139.01,16,19,11,2
Karachi,2025-11-19 17:00:00,3,46.57,88.91,197.33,0.4,7.94,138.36,17,19,11,2
Karachi,2025-11-19 18:00:00,3,45.24,85.89,193.09,0.37,7.48,137.2,18,19,11,2
Karachi,2025-11-19 19:00:00,3,43.58,82.12,188.21,0.34,7.09,136.11,19,19,11,2
Karachi,2025-11-19 20:00:00,3,41.84,78.44,182.92,0.31,6.69,134.94,20,19,11,2
Karachi,2025-11-19 21:00:00,3,40.13,75.1,177.11,0.29,6.25,133.71,21,19,11,2
Karachi,2025-11-19 22:00:00,3,38.58,72.05,171.82,0.27,5.89,132.59,22,19,11,2
Karachi,2025-11-19 23:00:00,3,37.56,69.99,168.37,0.26,5.76,131.87,23,19,11,2
Karachi,2025-11-20 00:00:00,3,37.27,69.57,167.23,0.26,5.91,131.71,0,20,11,3
Karachi,2025-11-20 01:00:00,3,37.64,70.49,168.12,0.28,6.34,131.9,1,20,11,3
Karachi,2025-11-20 02:00:00,3,38.34,72.01,169.95,0.29,6.86,131.99,2,20,11,3
Karachi,2025-11-20 03:00:00,3,39.03,73.48,171.91,0.38,7.32,131.62,3,20,11,3
Karachi,2025-11-20 04:00:00,3,39.74,75.17,173.66,0.46,7.84,130.9,4,20,11,3
Karachi,2025-11-20 05:00:00,3,40.83,77.52,176.9,0.53,8.4,130.4,5,20,11,3
Karachi,2025-11-20 06:00:00,3,42.31,80.37,180.49,0.54,8.88,130.96,6,20,11,3
Karachi,2025-11-20 07:00:00,3,44.1,83.25,183.73,0.5,9.17,132.37,7,20,11,3
Karachi,2025-11-20 08:00:00,3,46.15,86.38,187.89,0.46,9.36,133.9,8,20,11,3
Karachi,2025-11-20 09:00:00,3,48.55,90.13,193.61,0.47,9.68,136.62,9,20,11,3
Karachi,2025-11-20 10:00:00,4,50.5,92.91,197.26,0.49,9.76,139.41,10,20,11,3
Karachi,2025-11-20 11:00:00,4,51.37,93.76,197.04,0.53,9.52,141.0,11,20,11,3
Karachi,2025-11-20 12:00:00,4,51.76,93.91,195.9,0.6,9.34,142.42,12,20,11,3
Karachi,2025-11-20 13:00:00,4,51.69,93.01,194.43,0.62,9.09,143.36,13,20,11,3
Karachi,2025-11-20 14:00:00,4,50.98,91.13,191.43,0.52,8.56,142.32,14,20,11,3
Karachi,2025-11-20 15:00:00,4,49.84,88.36,187.56,0.44,7.92,140.9,15,20,11,3
Karachi,2025-11-20 16:00:00,3,48.62,85.56,183.07,0.4,7.37,138.85,16,20,11,3
Karachi,2025-11-20 17:00:00,3,47.41,83.01,179.27,0.37,6.86,136.9,17,20,11,3
Karachi,2025-11-20 18:00:00,3,46.05,80.42,174.89,0.34,6.3,134.6,18,20,11,3
Karachi,2025-11-20 19:00:00,3,44.59,77.92,170.35,0.31,5.81,132.1,19,20,11,3
Karachi,2025-11-20 20:00:00,3,43.2,75.87,165.63,0.28,5.39,129.68,20,20,11,3
Karachi,2025-11-20 21:00:00,3,41.71,74.01,160.55,0.26,5.07,127.06,21,20,11,3
Karachi,2025-11-20 22:00:00,3,41.29,75.18,160.36,0.27,5.76,126.77,22,20,11,3
Karachi,2025-11-20 23:00:00,3,41.67,78.03,162.69,0.31,6.85,127.07,23,20,11,3
Karachi,2025-11-21 00:00:00,3,41.99,80.54,163.95,0.34,7.58,125.86,0,21,11,4
Karachi,2025-11-21 01:00:00,3,42.92,84.31,167.38,0.41,8.47,124.87,1,21,11,4
Karachi,2025-11-21 02:00:00,3,44.04,88.31,174.08,0.5,9.33,123.32,2,21,11,4
Karachi,2025-11-21 03:00:00,3,45.74,93.35,185.05,0.76,10.35,122.22,3,21,11,4
Karachi,2025-11-21 04:00:00,4,49.11,101.66,207.35,1.2,12.14,121.86,4,21,11,4
Karachi,2025-11-21 05:00:00,4,54.65,113.98,238.65,1.55,14.57,125.55,5,21,11,4
Karachi,2025-11-21 06:00:00,4,61.78,128.27,268.04,1.6,16.69,133.54,6,21,11,4
Karachi,2025-11-21 07:00:00,4,69.19,141.49,287.89,1.36,18.0,143.52,7,21,11,4
Karachi,2025-11-21 08:00:00,5,76.59,153.48,305.54,1.17,18.83,152.63,8,21,11,4
Karachi,2025-11-21 09:00:00,5,83.58,164.99,319.8,1.1,19.5,161.39,9,21,11,4
Karachi,2025-11-21 10:00:00,5,88.18,172.55,323.82,1.13,19.82,168.73,10,21,11,4
Karachi,2025-11-21 11:00:00,5,89.72,174.58,319.15,1.24,19.6,173.06,11,21,11,4
Karachi,2025-11-21 12:00:00,5,89.6,173.82,313.07,1.4,19.22,175.01,12,21,11,4
Karachi,2025-11-21 13:00:00,5,87.3,168.88,301.5,1.36,18.43,174.99,13,21,11,4
Karachi,2025-11-21 14:00:00,5,84.05,162.13,286.9,1.04,17.39,173.32,14,21,11,4
Karachi,2025-11-21 15:00:00,5,81.62,156.9,274.91,0.86,16.52,172.01,15,21,11,4
Karachi,2025-11-21 16:00:00,5,80.38,154.05,268.08,0.79,15.98,170.76,16,21,11,4
Karachi,2025-11-21 17:00:00,5,80.84,154.23,268.02,0.77,15.95,170.46,17,21,11,4
Karachi,2025-11-21 18:00:00,5,81.15,154.31,268.02,0.75,15.88,169.85,18,21,11,4
Karachi,2025-11-21 19:00:00,5,81.09,154.07,267.16,0.73,15.75,168.31,19,21,11,4
Karachi,2025-11-21 20:00:00,5,81.33,155.09,272.96,0.83,16.15,166.69,20,21,11,4
Karachi,2025-11-21 21:00:00,5,82.26,158.35,294.45,1.15,17.47,163.61,21,21,11,4
Karachi,2025-11-21 22:00:00,5,83.35,163.98,316.68,1.49,21.15,159.58,22,21,11,4
Karachi,2025-11-21 23:00:00,5,85.23,171.11,347.82,1.83,23.27,153.84,23,21,11,4
Karachi,2025-11-22 00:00:00,5,88.18,181.07,384.47,2.15,23.33,147.29,0,22,11,5
Karachi,2025-11-22 01:00:00,5,91.7,194.68,410.92,2.35,22.15,140.39,1,22,11,5
Karachi,2025-11-22 02:00:00,5,95.02,209.72,415.88,2.32,20.44,134.21,2,22,11,5
Karachi,2025-11-22 03:00:00,5,97.83,223.55,407.15,2.58,18.68,130.1,3,22,11,5
Karachi,2025-11-22 04:00:00,5,100.76,236.7,392.72,2.9,16.8,127.66,4,22,11,5
Karachi,2025-11-22 05:00:00,5,104.12,248.8,375.52,2.74,14.91,128.93,5,22,11,5
Karachi,2025-11-22 06:00:00,5,107.84,258.89,356.9,2.23,13.17,133.62,6,22,11,5
Karachi,2025-11-22 07:00:00,5,112.11,266.79,343.58,1.66,11.79,139.47,7,22,11,5
Karachi,2025-11-22 08:00:00,5,116.85,274.03,340.11,1.3,10.75,145.25,8,22,11,5
Karachi,2025-11-22 09:00:00,5,121.32,279.96,338.88,1.14,10.19,150.77,9,22,11,5
Karachi,2025-11-22 10:00:00,5,124.13,280.97,337.11,1.12,10.16,156.81,10,22,11,5
Karachi,2025-11-22 11:00:00,5,124.8,276.96,333.95,1.2,10.41,161.28,11,22,11,5
Karachi,2025-11-22 12:00:00,5,123.02,268.4,327.01,1.33,10.72,163.71,12,22,11,5
Karachi,2025-11-22 13:00:00,5,118.95,255.36,315.29,1.3,10.97,164.32,13,22,11,5
Karachi,2025-11-22 14:00:00,5,116.94,246.94,311.34,1.04,11.41,164.67,14,22,11,5
Karachi,2025-11-22 15:00:00,5,114.91,238.75,307.84,0.87,11.79,164.92,15,22,11,5
Karachi,2025-11-22 16:00:00,5,112.67,230.8,305.15,0.78,11.93,164.54,16,22,11,5
Karachi,2025-11-22 17:00:00,5,111.09,224.4,304.09,0.72,11.84,164.25,17,22,11,5
Karachi,2025-11-22 18:00:00,5,109.43,217.86,303.61,0.66,11.6,163.96,18,22,11,5
Karachi,2025-11-22 19:00:00,5,107.26,210.51,300.46,0.59,11.16,163.22,19,22,11,5
Karachi,2025-11-22 20:00:00,5,105.15,203.14,296.48,0.54,10.64,162.1,20,22,11,5
Karachi,2025-11-22 21:00:00,5,102.37,194.85,290.07,0.48,9.97,160.62,21,22,11,5
Karachi,2025-11-22 22:00:00,5,96.71,181.41,276.14,0.41,9.12,157.73,22,22,11,5
Karachi,2025-11-22 23:00:00,5,90.47,167.99,260.08,0.35,8.2,154.33,23,22,11,5
Karachi,2025-11-23 00:00:00,5,84.99,157.59,246.93,0.32,7.39,150.83,0,23,11,6
Karachi,2025-11-23 01:00:00,5,80.29,149.33,236.87,0.33,6.97,147.91,1,23,11,6
Karachi,2025-11-23 02:00:00,5,76.84,144.14,229.95,0.34,6.75,145.43,2,23,11,6
Karachi,2025-11-23 03:00:00,4,74.58,141.42,226.99,0.43,6.56,143.25,3,23,11,6
Karachi,2025-11-23 04:00:00,4,73.65,141.0,228.65,0.55,6.77,141.03,4,23,11,6
Karachi,2025-11-23 05:00:00,4,74.95,144.43,237.08,0.62,7.44,140.35,5,23,11,6
Karachi,2025-11-23 06:00:00,5,78.52,151.5,249.55,0.59,8.19,140.85,6,23,11,6
Karachi,2025-11-23 07:00:00,5,82.93,159.35,260.83,0.5,8.67,141.79,7,23,11,6
Karachi,2025-11-23 08:00:00,5,87.6,166.91,271.01,0.44,8.87,142.41,8,23,11,6
Karachi,2025-11-23 09:00:00,5,92.63,174.74,281.89,0.43,8.97,143.29,9,23,11,6
Karachi,2025-11-23 10:00:00,5,96.33,179.12,289.43,0.46,8.8,143.76,10,23,11,6
Karachi,2025-11-23 11:00:00,5,97.87,179.29,291.92,0.52,8.59,143.73,11,23,11,6
Karachi,2025-11-23 12:00:00,5,98.51,178.34,292.28,0.59,8.39,143.81,12,23,11,6
Karachi,2025-11-23 13:00:00,5,98.76,177.05,292.95,0.6,8.21,143.84,13,23,11,6
Karachi,2025-11-23 14:00:00,5,98.7,176.28,292.31,0.51,7.97,143.43,14,23,11,6
Karachi,2025-11-23 15:00:00,5,97.35,174.23,287.52,0.44,7.55,142.76,15,23,11,6
Karachi,2025-11-23 16:00:00,5,94.72,171.3,277.3,0.37,7.21,143.66,16,23,11,6
Karachi,2025-11-23 17:00:00,5,92.65,166.07,270.3,0.35,6.87,143.83,17,23,11,6
Karachi,2025-11-23 18:00:00,5,91.48,162.43,266.44,0.33,6.65,144.05,18,23,11,6
Karachi,2025-11-23 19:00:00,5,90.42,159.09,263.11,0.32,6.51,144.13,19,23,11,6
Karachi,2025-11-23 20:00:00,5,90.47,157.9,263.76,0.32,6.64,144.79,20,23,11,6
Karachi,2025-11-23 21:00:00,5,92.03,159.55,269.64,0.37,7.34,145.81,21,23,11,6
Karachi,2025-11-23 22:00:00,5,94.24,163.34,278.91,0.49,8.97,147.25,22,23,11,6
Karachi,2025-11-23 23:00:00,5,97.41,170.01,294.18,0.64,11.02,148.51,23,23,11,6
Karachi,2025-11-24 00:00:00,5,101.89,180.3,318.88,0.84,13.47,149.62,0,24,11,0
Karachi,2025-11-24 01:00:00,5,107.64,194.86,349.5,1.04,16.13,150.6,1,24,11,0
Karachi,2025-11-24 02:00:00,5,112.42,208.61,376.48,1.17,18.05,150.45,2,24,11,0
Karachi,2025-11-24 03:00:00,5,114.75,217.66,392.9,1.45,18.9,149.22,3,24,11,0
Karachi,2025-11-24 04:00:00,5,114.23,220.91,396.91,1.82,18.56,147.42,4,24,11,0
Karachi,2025-11-24 05:00:00,5,111.84,219.29,390.28,1.88,17.39,147.18,5,24,11,0
Karachi,2025-11-24 06:00:00,5,109.13,214.82,379.12,1.69,16.14,149.44,6,24,11,0
Karachi,2025-11-24 07:00:00,5,106.27,208.48,364.17,1.36,14.96,153.47,7,24,11,0
Karachi,2025-11-24 08:00:00,5,103.44,201.45,349.11,1.11,14.0,157.3,8,24,11,0
Karachi,2025-11-24 09:00:00,5,100.21,193.5,335.5,0.99,13.27,160.46,9,24,11,0
Karachi,2025-11-24 10:00:00,5,96.03,183.6,321.37,0.98,12.64,163.34,10,24,11,0
Karachi,2025-11-24 11:00:00,5,91.17,172.56,308.98,1.05,12.11,164.66,11,24,11,0
Karachi,2025-11-24 12:00:00,5,86.82,163.35,299.79,1.2,11.81,165.12,12,24,11,0
Karachi,2025-11-24 13:00:00,5,83.23,156.59,294.33,1.27,11.67,164.95,13,24,11,0
Karachi,2025-11-24 14:00:00,5,80.69,152.71,290.2,1.13,11.57,164.17,14,24,11,0
Karachi,2025-11-24 15:00:00,5,79.33,151.53,288.44,1.06,11.53,163.44,15,24,11,0
Karachi,2025-11-24 16:00:00,5,78.81,152.79,287.7,1.04,11.59,162.27,16,24,11,0
Karachi,2025-11-24 17:00:00,5,79.13,156.81,290.34,1.13,11.92,160.66,17,24,11,0
Karachi,2025-11-24 18:00:00,5,79.75,161.56,297.38,1.36,12.48,158.09,18,24,11,0
Karachi,2025-11-24 19:00:00,5,79.88,165.4,305.49,1.64,12.98,154.53,19,24,11,0
Karachi,2025-11-24 20:00:00,5,79.27,167.63,311.01,1.86,13.15,149.83,20,24,11,0
Karachi,2025-11-24 21:00:00,5,77.55,166.87,308.71,1.93,12.84,144.78,21,24,11,0
Karachi,2025-11-24 22:00:00,4,74.9,163.03,299.67,1.81,12.11,140.78,22,24,11,0
Karachi,2025-11-24 23:00:00,4,71.94,157.26,288.74,1.64,11.31,137.83,23,24,11,0
Karachi,2025-11-25 00:00:00,4,68.85,150.33,277.1,1.47,10.6,135.53,0,25,11,1
Karachi,2025-11-25 01:00:00,4,65.77,142.98,266.0,1.33,9.98,134.25,1,25,11,1
Karachi,2025-11-25 02:00:00,4,63.23,136.46,256.86,1.23,9.5,133.45,2,25,11,1
Karachi,2025-11-25 03:00:00,4,61.41,131.6,250.26,1.53,9.14,133.63,3,25,11,1
Karachi,2025-11-25 04:00:00,4,60.15,127.9,245.06,1.81,8.81,134.48,4,25,11,1
Karachi,2025-11-25 05:00:00,4,60.13,126.96,243.89,1.82,8.62,137.94,5,25,11,1
Karachi,2025-11-25 06:00:00,4,62.37,130.9,249.63,1.73,8.78,143.5,6,25,11,1
Karachi,2025-11-25 07:00:00,4,65.55,136.29,257.63,1.54,9.11,149.77,7,25,11,1
Karachi,2025-11-25 08:00:00,4,69.09,141.95,266.86,1.33,9.47,156.03,8,25,11,1
Karachi,2025-11-25 09:00:00,4,71.5,144.79,273.76,1.19,9.66,161.61,9,25,11,1
Karachi,2025-11-25 10:00:00,4,71.8,143.2,275.39,1.14,9.63,165.28,10,25,11,1
Karachi,2025-11-25 11:00:00,4,70.46,138.87,272.13,1.21,9.5,166.28,11,25,11,1
Karachi,2025-11-25 12:00:00,4,68.85,134.92,268.22,1.41,9.52,165.81,12,25,11,1
Karachi,2025-11-25 13:00:00,4,67.59,132.2,266.02,1.55,9.76,164.73,13,25,11,1
Karachi,2025-11-25 14:00:00,4,66.54,130.19,264.14,1.44,10.14,162.52,14,25,11,1
